5000,5,50
16024.399869457,31435.615488068,-719.351651375669,-7128.92447404567,-18077.8293347507,3653,2972,2592,2623,2269,2356,3772,4391,578,3257,4029,3446,4160,1715,1792,4550,2133,4761,3037,2948,4793,3213,4454,456,497,483,871,4287,612,4978,2806,3392,4150,3790,2411,2461,3939,2170,1567,1828,2823,4195,933,4792,1899,4396,2444,4684,2210,3710
-25344.8267596995,33462.2167360292,-12952.6799676394,25084.3588693033,12043.1497700536,3972,607,3858,4680,4517,388,1642,1662,4662,1445,2390,3596,1383,2486,507,2671,3813,2139,1478,1220,1807,1597,206,2923,1895,3088,4808,4527,4114,768,608,1198,1932,4044,4283,2030,4110,4259,2653,534,166,2082,3566,2357,684,3907,4524,831,843,4428
-4919.83449625078,44685.2518235908,26494.1207350152,38959.3666203233,20195.3766288698,1386,2767,1910,2834,1475,4876,449,1235,3898,2975,415,1035,1664,4607,1555,2029,1116,3875,2007,1909,1470,3419,1438,3266,992,823,154,2383,2128,3234,4310,1749,1391,4166,626,3123,4592,3809,1573,1050,4129,2006,1032,4461,944,4116,636,2139,3884,213
-24805.7950505565,-1344.65412690887,30456.4646277474,-26597.6349275526,-36465.0699616186,3155,4830,3757,4363,2077,4620,4393,4526,1576,4239,968,4380,22,2316,1433,2318,4546,2401,1242,271,1031,2186,2590,2519,1142,644,1480,4723,3431,642,1921,2530,4798,203,85,1256,4478,4365,125,1094,1464,408,2095,3896,2749,441,452,2053,869,2322
26049.8639185892,-31976.0533544124,8539.93499183163,30302.512385295,48304.5267737672,242,1575,418,4063,4923,784,396,1955,4988,4137,215,3938,4466,3774,4767,2567,4748,3868,686,3294,3122,3193,379,1946,3807,790,4991,2500,1731,32,1487,4574,1001,4626,1666,3184,4153,1578,393,2821,1644,264,170,604,3355,4313,111,2532,2366,3241
2221.14729048702,-32141.1875845558,17986.6168848585,46139.853712338,49405.1583760823,4063,4624,2839,1575,1666,242,418,3938,3989,396,3774,885,1487,2453,3933,4923,3581,1139,115,1269,31,3761,2582,1175,1652,4574,4988,3127,1946,3868,2400,4748,4135,4079,255,618,4626,4416,2301,546,215,4313,671,3807,4466,170,1729,4101,4021,686
-39138.599610365,9769.50426697278,-27529.3457553773,-33693.0528435282,26245.5000590119,2729,2204,4018,3270,295,4721,4899,4469,4735,779,960,4939,1022,4538,4719,4953,1965,4270,2880,3797,3871,4398,382,1186,1106,3895,1967,3658,3477,2251,4729,4374,3975,1462,817,3172,4797,4673,17,4031,819,3252,1688,1152,2563,2962,1556,2656,4237,1585
18629.8984526937,47472.683825052,-28801.8249796323,14883.1440428732,-14703.7175156927,425,2361,4431,453,4468,3589,483,2193,526,3705,48,3732,1219,212,3383,110,3236,3352,3031,739,3147,3587,39,2795,3073,1149,1568,3582,16,89,4186,4598,2149,3397,1609,2972,4678,2228,1510,348,3247,752,2685,4500,3037,3793,2600,2408,4761,1559
16255.5235187431,42753.0740056749,18597.0594110003,11632.7143489307,21500.9358844476,4166,316,1755,2048,1841,4777,3986,117,1837,1872,4192,1648,4169,786,4617,3816,3234,3219,1470,944,374,2170,3703,2863,3102,1745,256,3156,3433,465,4477,2474,3592,3209,3232,131,213,4510,4071,2272,4266,2889,717,1108,154,4248,3013,1068,3512,2670
40574.3447053555,5392.48538074446,39003.9849466848,-28159.954485562,28193.1043004372,4442,678,2946,2751,2445,985,2459,1304,2538,833,799,2919,150,1982,2226,1359,4724,4285,1265,53,579,1698,2720,1650,2539,1405,1883,4873,296,2124,2,4426,347,25,1990,4636,2085,2811,2435,2859,330,1709,2742,851,315,4766,3764,2112,2267,647
-1019.42756694018,-21104.4209212613,-24687.8852568771,48687.6326341955,32705.1794385167,922,1064,1139,1019,2320,404,1779,495,2344,2664,1847,2302,984,1560,3872,4078,850,765,2166,3184,2668,3649,2155,4336,10,4836,4326,517,1652,4909,2542,4621,2188,3832,2454,2211,2527,3674,754,4313,2582,3038,679,1814,3838,1906,2529,4008,1325,1506
-3665.91469474108,-27446.2302709175,34586.948613874,19146.2998867307,3767.66116136978,4005,986,2867,4814,3576,3567,4061,2860,1036,3378,1349,1935,3737,1368,3299,3026,3388,4251,3350,1384,1454,3964,4956,1520,1587,2593,4880,3132,937,764,3958,2323,4573,4180,3006,1207,3214,219,1202,2061,1336,1209,3022,1802,4294,4280,4077,377,1322,2173
16341.7134289243,26669.7016895865,-37403.9750043692,13389.9096497804,-31603.3325553085,3505,2886,1379,3318,4973,1437,539,2228,3754,3705,48,4178,4107,3883,1190,974,2389,4171,4431,1543,2130,4158,266,1624,453,1219,752,2187,3059,1717,3073,2022,34,3793,1706,4029,3631,2361,3966,4045,1718,4167,3689,3589,4678,2931,1399,4957,4462,3587
43750.8994789458,-28179.4485105642,13869.9770016016,-7363.18042404221,-23086.4481361655,1296,2602,324,4544,176,1561,2495,2042,3818,2185,1257,2021,120,1127,2844,485,2045,3647,4075,1165,2182,1655,2388,171,2925,2723,4420,4290,2254,3014,2858,3669,4194,1853,4341,2914,1124,3450,4926,4657,1891,3057,4764,4351,487,614,2334,4963,1045,4943
-17313.4598880657,-5504.79339284553,44856.8663130804,34041.9630628514,4358.03717665829,3260,4557,3923,4427,2843,1587,1184,3737,2862,377,4097,700,1207,2289,3651,706,2252,4582,3958,3964,949,2404,2441,3214,1884,4874,1368,2860,1633,4698,1802,4886,4251,3378,1349,2629,2061,1935,767,38,3131,3841,304,1729,2173,284,1466,886,3220,4476
-47678.7592315748,-14879.655411393,28806.9441201887,45703.3178591722,14971.9632597251,2394,304,4886,1028,2038,4387,2289,571,2345,4208,4016,1340,862,4302,3806,3999,1357,1000,3923,3739,4969,859,4898,3442,2406,834,2862,2039,3609,2622,3187,3825,4584,4821,2088,1060,2854,3221,4427,4582,3260,3969,1674,1338,3860,377,4860,2404,722,1163
27308.3079766965,-7901.36121920984,11011.220002419,45641.86644839,8504.08193782072,587,1178,3557,3876,1621,4488,2158,183,2601,438,3278,170,18,3550,4574,860,1143,3518,3807,736,3777,3462,3712,3122,3821,3294,4060,2532,2652,4879,3799,281,891,4852,1109,4748,2504,4235,2850,3437,3709,4021,2687,805,1684,1206,3872,284,1610,686
-41513.0178014277,30664.1522519764,7083.23997852944,-703.891881298223,18594.1629699377,843,3154,3088,770,2137,4808,2150,226,63,135,4962,4649,2819,133,3497,3708,234,1570,4246,1263,1266,2617,1131,961,109,4345,2717,3277,206,816,3253,1897,1224,610,3237,924,1445,1642,3828,1037,4524,2376,940,3200,2102,4967,83,1597,743,3447
3564.88876530762,-46939.0493367018,-49431.4614022446,27650.6908625414,30772.1830887683,4183,820,3065,981,406,412,929,2188,2796,1506,1779,4425,177,1023,4836,4780,1101,2668,688,495,1903,2190,1048,3507,4609,3137,362,643,681,3334,4817,3873,659,4078,1733,4484,595,236,4749,1236,1019,1728,2615,3184,2072,2476,2181,4226,1424,4823
29836.4745282384,-26687.0186545925,10322.5737793504,-14868.1518361625,10186.3584807739,3711,4895,4894,3256,4758,4084,609,4151,3990,274,1174,4420,2185,1072,1484,4763,1672,2658,2932,69,1678,1323,3412,3403,3264,376,4741,915,3226,146,2634,2064,3766,4786,2547,2804,615,99,3522,1561,3486,4536,1891,1801,2267,894,3103,953,2577,4664
4752.41866979662,40798.8927400523,-25179.0450746117,39226.1734355356,48574.9640517021,4637,738,3144,3678,1494,759,540,1735,2597,2930,1675,1894,2145,4494,1259,4816,1941,2555,468,1365,4430,3201,2310,2111,2953,2942,2278,831,1732,2141,4711,2148,627,3655,4023,494,3684,4517,2620,4585,4704,2405,1787,2317,2776,222,3056,2082,3230,874
30282.3428996348,34104.5695610175,-19173.3909310664,13430.6444999995,-30097.9053783846,1609,2782,2361,4678,210,3,4029,1219,4431,425,633,2389,3992,39,4761,2358,4391,3059,237,2832,34,486,2411,612,1437,2972,2444,3790,2623,1515,951,453,3397,1624,3589,4454,3754,2149,1559,1149,2600,2356,1601,2342,1940,4215,3793,4409,2133,4889
-18442.2909730397,33153.53821584,20319.0362615634,8407.43745351609,35958.8040628659,961,1068,3884,3195,1291,4475,4919,4967,1116,1904,1909,3555,3548,4248,1555,1573,317,3154,952,843,3786,4962,4563,2469,2466,1391,3088,3219,449,1153,1214,649,4119,2150,131,4651,2718,3828,1737,4246,4129,1755,2942,1859,509,3684,2414,2180,2102,63
-10350.026474324,-34446.6803088851,-587.868450215719,23366.1485620155,-8397.0646081392,1380,4179,3330,2784,1719,3833,4331,1954,3836,4667,2499,4456,3639,592,4559,4576,2382,1789,1880,3299,1046,726,229,193,1452,3110,3032,2743,3750,4884,3024,2050,2957,3142,1360,1687,4971,267,1618,3134,3575,1202,3516,1418,1209,358,710,1384,4622,1979
-2933.77489070249,-19444.0648996905,46722.2605230537,-15054.36591619,-10916.4141993132,302,4282,1444,4844,4981,2749,1534,472,3132,1142,1532,1070,4280,4858,561,3721,2606,2612,3961,2721,337,1373,2593,458,2323,4776,219,2646,1549,352,4956,4723,937,1368,3388,1565,4952,2276,2053,4422,1802,2451,2595,880,4970,4670,2873,4293,4732,682
-23597.1357421689,23720.4280477365,-44846.6803724987,34054.0960501525,-5994.41876344614,4983,4921,1782,198,4634,1161,1395,3617,2357,684,3054,4283,1765,345,3506,3960,4360,319,2001,2711,3390,218,4320,3400,4680,901,1084,3315,687,1554,336,1604,1813,1478,1807,1962,3289,3620,1973,1760,2142,3858,333,1827,3100,285,258,2871,3587,2573
27733.7087056166,10122.8931369296,42716.8797426544,-43221.2029306595,15823.2306722324,1709,1405,2751,1314,2946,1990,1982,799,2859,851,2124,184,678,1331,1359,4623,4299,2236,36,1632,2538,2484,127,2445,2036,2459,531,2509,4533,1838,4501,663,3764,1640,4442,296,579,68,2085,8,4828,3208,2742,4599,4440,3385,2203,2435,1265,4074
-591.079673484848,9134.23568621925,-23369.0621475609,-35671.2517422445,644.581250410512,2218,2335,4390,4303,3414,1983,1014,3461,3169,3120,411,3229,2793,4316,2144,3267,941,2248,3880,1831,1770,2732,3902,1499,3919,1034,3224,1726,750,558,1223,3787,3302,401,391,1767,1216,734,2251,2990,1456,4760,2428,3539,1113,3690,3342,4948,1653,3469
12691.4162610045,41180.5246126685,44417.9258089175,-10298.1698353363,-48392.1701474666,3319,3500,2917,3370,3223,4301,3159,997,1889,3878,4979,3303,3650,4121,4087,849,192,4486,4066,1038,2219,3552,1320,4319,943,1308,351,4922,2978,1121,3090,4612,3058,3285,2949,1435,1371,3544,4978,4901,979,1280,3594,2200,4699,871,58,998,1775,693
1224.14786711748,444.825566761945,14392.24123751,-43212.1062057511,15368.7397438151,4257,2236,3413,4386,4828,1943,3559,3829,3225,619,1720,3469,2808,2979,2036,4903,4599,2631,2346,2702,3068,2744,4851,3982,4989,2556,1431,729,1518,4501,3770,4733,2614,837,2785,4043,1293,2901,1882,727,4514,798,4659,263,895,665,1012,1276,4846,4786
34448.4075563478,29238.8073258644,-2643.12032980385,26936.8145674222,-4034.24327795485,3291,2333,537,450,2297,4672,787,4055,2724,1710,2411,4391,3095,400,1888,526,4597,4215,3632,2600,1657,3732,4933,197,1559,4376,1934,1661,4192,3263,4460,1863,2654,3831,209,2710,1837,2863,205,4140,3383,3624,2676,225,425,1342,4227,3472,3397,1313
30100.0947927832,30469.7619811522,28760.5361841412,-9694.7411008885,-23133.9371272594,1471,4486,3561,2708,4633,2770,3594,1199,2607,2823,351,4550,3287,1371,1320,142,3372,2949,3261,2412,4838,3058,1869,4793,2544,1133,4547,3623,2968,2917,943,4901,871,4725,2876,4978,2138,1775,3653,2269,192,2978,3952,1140,2167,3326,1038,4612,997,4319
-432.710852622818,15101.7618271483,-49175.5711534181,-719.145804980217,46218.8951929178,3191,364,2801,3948,1446,2460,417,4297,3643,2111,4616,1282,3893,1092,3773,2986,4528,4223,685,355,3930,2930,1177,2959,2953,3811,2730,4816,3848,1343,1079,2998,505,4806,1123,713,2129,273,2771,2310,725,1424,2110,4494,4432,2750,79,196,4241,4600
36713.6328581559,9903.88237280142,-35247.6946492963,-6692.81615541934,-49317.5048980067,4951,1369,4362,751,1963,698,1248,2012,191,3525,307,1798,2034,2172,4171,2886,4207,1052,1856,3677,2648,2558,3754,4308,375,667,4389,1717,3666,217,3600,3887,1111,1874,1601,539,1635,4029,974,1543,4157,3883,911,4812,4818,4158,210,4578,3059,4181
-288.949036751343,-20201.9158024837,18572.245448471,18049.5138892162,-34298.0045663737,1758,3980,4371,4935,3025,4293,1892,2837,867,2849,2891,326,2067,3639,2479,931,3091,1651,4030,2450,4366,482,2827,2565,1565,3357,2268,2502,2280,2800,2277,4014,4900,2925,1015,2224,3151,4914,3239,3826,522,2364,1823,2510,4522,2722,937,3332,2471,3801
46179.8794696553,46575.5951357625,4011.71777535912,-35034.1117913809,3293.88596712034,3097,2192,1628,504,2293,2174,2780,744,2830,4065,1778,1759,2175,4976,2755,933,4150,994,4231,4438,3747,143,4406,4888,3527,214,4195,3483,4519,4028,3598,3947,3206,724,1966,1736,3261,72,4742,3011,3213,3706,4987,3771,4160,182,934,1567,2948,844
-42716.6975020687,42238.1134957904,4570.30811914293,11718.1142498331,34996.8058694658,3708,4246,843,83,2150,148,4962,3253,1642,44,770,4808,562,952,4408,3088,1573,3154,3828,2650,4271,2082,2137,2537,4475,49,3136,4649,4563,1284,961,3884,3684,1662,226,636,2317,2311,2714,1445,2390,206,1116,2494,2942,4517,2627,234,927,1240
-12257.3589815164,15028.5615033732,-1722.21063405944,14686.1652675328,-33083.111756918,1401,554,2464,2425,3331,683,1300,2060,4056,195,2470,4022,3125,999,1332,2510,220,1774,323,954,3441,731,2431,4549,2857,1301,1374,2099,3313,2996,124,965,2480,1953,2268,3366,931,4604,2430,1574,2553,2119,4849,1879,81,3020,2238,967,2319,1828
9092.29383325133,-32416.1810619975,-39076.5141604846,42696.5518613055,-41518.4041224008,670,1842,1511,1194,3092,2712,4451,1187,3039,4765,4658,4728,2695,4253,3049,4531,2396,1683,292,3768,1287,704,488,3063,327,246,4930,67,2803,3492,3577,2136,1039,3638,3204,868,1544,2153,3945,3622,3606,3724,4827,3751,194,4985,1228,1537,538,1335
-28414.8778182183,-32115.3142176589,6643.92129459981,-43411.4594828666,-28803.0245868964,822,1972,2579,4966,3473,4653,1551,4209,1273,3272,3019,2574,3995,3153,4443,2752,4615,1790,1699,4025,794,2318,3165,4834,3428,4343,3198,2974,3373,22,575,899,4690,1920,2031,1094,175,3082,1333,1256,1705,1497,1433,642,4591,861,3346,2816,748,947
17643.5902685946,-17470.65245828,-15206.4698203228,44818.0129239004,-29234.0745622902,3945,3622,4746,4206,1974,1683,529,4048,343,1194,3801,292,3151,538,2695,1780,4688,2895,3092,1544,2032,1511,1247,1246,281,670,2827,3727,1237,4264,4968,2891,1489,1687,4439,3117,1842,3940,3735,2754,2396,3217,3049,926,1249,2803,4947,470,312,1829
16710.8565148316,13354.4896275756,32309.3946316373,-45157.4329131132,-10407.2318863555,4912,2056,1838,1431,3212,3317,531,3015,851,4623,1756,3943,1314,2346,4732,4570,2484,1775,2859,1632,4659,1513,4828,3333,4133,3630,2403,2223,201,3714,2481,1411,1591,3367,1390,1709,1134,4989,2236,2813,2901,53,3233,2194,4725,4033,3090,1302,4540,2738
25490.4460453408,-21654.3472234027,-2415.90372359249,-32954.6844880711,3057.61978169408,953,4084,376,2019,4151,1801,1176,346,3522,4420,4001,4176,3009,1727,3412,4848,4846,3520,4536,46,4047,2256,1274,4737,2169,3406,4741,3711,619,299,2758,1806,4346,1912,1484,4666,1135,2963,4895,2090,4786,2944,2583,4188,1085,1810,263,200,3396,2768
28123.9988762799,-19660.6465695283,47960.3186692321,3148.39962594987,-44377.5648836954,3304,2327,2568,3296,654,4401,4233,4290,2116,4900,3699,3173,1498,129,3753,1916,3591,1297,176,2165,3897,1747,1777,4975,600,231,2844,746,4502,2635,1070,2575,3490,2479,2769,760,3422,4293,3549,1656,3726,3934,1099,2413,1133,1165,2446,2081,2021,4014
11583.9302092464,39133.6354619451,-43734.6327615037,-35864.8688182869,29284.3211504512,1977,987,1348,3308,3759,3188,3329,3468,4041,318,3343,466,1146,2809,3929,1159,1029,3283,4134,1991,725,3415,1088,3874,1389,4545,1362,401,4284,1926,2792,4492,1697,1586,4948,3098,4446,126,1509,1337,707,3921,342,955,1767,1552,1541,202,2501,79
30990.9292624675,47884.8508689759,-27994.3201178408,-24439.5211341076,-347.919951100615,4519,3598,457,4888,724,4446,4518,4655,4186,16,348,3343,4492,3921,2149,3188,2830,2429,4134,116,4902,4468,4976,2174,2685,4545,2126,1490,2755,844,3247,3781,1552,2792,1739,1509,4195,591,4295,3213,3162,286,3283,4028,3078,4406,987,1514,483,4948
-20991.5991926397,35201.6872276266,6997.21417417447,39097.0561438673,-13307.530465396,507,461,1007,2671,1833,3123,607,768,423,4259,2075,3707,2486,1075,3027,542,757,2726,4604,207,4683,3998,1312,680,2390,1383,3869,4324,2772,2054,1220,905,4730,1840,1641,4862,415,4662,1879,4927,2609,4219,2139,1961,118,4882,4155,677,4040,669
-23979.8183413573,-394.084579474074,-20567.5464884973,21982.3166381112,12123.1896940307,2662,2697,4044,2084,2477,4527,1114,1554,1058,367,3858,917,1702,602,4680,4379,2573,2778,534,2242,2393,206,3640,3908,3452,2120,4421,3316,2711,3390,198,204,4854,3341,2239,1932,1851,1309,1680,4511,387,2543,139,1325,2828,4720,1021,3648,2540,582
-43975.3942869759,37547.202763344,-15021.3258967865,-10131.951078658,-6094.19342659305,3497,216,940,2134,3182,133,226,792,1063,2300,4736,4113,3249,2051,4358,4803,1865,2362,1263,4524,3466,1266,1467,1595,3571,1445,1862,4982,7,1569,3405,275,4165,4710,4673,2962,1579,3981,3055,1988,690,1597,3611,4491,1131,635,3866,3533,1084,3354
