500,50,15
47584.4804109989,-49398.9026882884,4369.49934608223,38240.2795931734,2368.2703745454,26663.9397234634,-40687.3010188219,34784.0405091208,27030.0114624033,708.730637872643,23129.3549857125,8386.10444841394,29844.4254766518,23064.3616149948,28628.4036629558,41103.0403930781,-12144.9262589335,-22659.5478118607,-32522.1335718518,26843.4032614168,45807.5003433249,-3448.96638236164,-44579.8089088448,38614.1259508753,-49537.2676045843,-571.292953249533,-43378.401981491,43669.1958432421,-34997.7455942172,21444.8536660363,21043.1044271399,3749.08721979652,1583.60264261186,7394.58341724214,-32427.9075319707,31578.107914187,-33487.8082767875,34405.5049119445,-23710.7190405706,-33230.8964965729,22602.4881904165,39780.2882728932,-458.094052292588,33115.7935776156,-25339.9831499587,38101.8518550907,-25242.6007268021,10729.4181875134,47836.9498263511,-21628.5041069506,123,328,395,67,397,396,292,423,230,379,362,418,175,15,118
5544.35386197572,30191.1968617498,-18537.9251778578,-48012.4577175291,15034.5273658944,-47816.6750485592,-18097.2863751047,461.624687634445,964.663681198515,-31452.5422267201,-25337.8165931321,-33942.6402473521,-33940.5246666908,48096.0067917655,10140.9398329654,5042.68887160374,-7724.41116266603,2500.21129675554,-13138.0499378299,3331.26427066803,22304.8334319941,23667.8637754769,-22592.6245407019,-20245.6857544351,-46924.9264691621,48573.8675782726,38788.1674640202,49678.6631011984,-7844.98779043616,-45028.4255250946,48086.8077449441,22911.3008620568,3182.22309550887,-22833.648814559,31109.3221301696,-35879.712846866,-4448.00084096137,40157.7871141019,-45634.8877820384,38282.089518813,8552.1323351981,-4049.70635663611,18658.0696832699,-9775.60863952939,-40160.4379854829,33030.8125130284,-38771.3622853718,23076.4910906237,-17508.4596690817,5803.47345742967,413,277,141,202,119,362,173,318,218,38,497,354,88,271,167
34630.3637783572,-259.17152614292,-11795.9084931983,-15823.511676269,-11485.4649294067,-10689.6565394311,38696.1614706448,-49208.9162426574,20696.3278762882,-34850.142601825,-41815.9073752036,2884.01858564153,23793.0806430807,8820.88676826948,44701.355426604,9633.581577638,47268.6200089076,3111.34584089433,3754.2223191153,-43161.9783580751,36480.7861773361,19903.7204178715,-14252.1190705421,-30932.2046472192,-12329.2824831369,-32777.338195474,40778.4125901346,-10305.7528098075,-28710.5855210201,-39274.6437844221,46234.9007263144,-36787.3264993785,-36813.0836403104,10650.0804087977,-48066.8418962479,10466.3858435241,11687.1129761657,27968.9546099218,23825.4171770199,-42274.3261907245,45220.8100508843,-33655.0040274371,-46312.9443911722,318.873426554121,-9018.04607522183,-11636.8810607528,10288.1276724862,24376.8824267936,-24558.9588139658,-20214.4705431166,27,224,364,430,95,311,479,130,332,497,159,83,183,72,226
-9193.65055980892,3784.28413241211,29153.9262851844,26602.7445694415,14930.204945739,-24745.9844242834,15743.1673442442,41907.3177464621,29117.3907397134,40680.5627355109,35290.8745231369,-3732.90956981062,25703.951847586,316.144153232315,13121.8455441575,-42085.4760697093,-32298.3956495043,37338.4186491755,42640.7157098554,-30041.5767826411,2324.98439612136,3309.03269614673,28105.6681981743,22411.9487351549,-33448.4689467331,45010.3063603143,28265.4328509083,15993.6449375974,26007.2124538572,35899.0753529829,-9793.23305665988,39420.0002244513,14413.2680133535,41309.1458961742,1324.58435963937,29057.1390123187,-38501.6831144014,-28134.0185045146,-14631.1822972254,20307.4312391346,-13925.2135803645,-23125.0154324582,-24942.6808491393,15264.7259897615,32319.1381411411,-30288.11016663,46913.6102267088,11925.8105759917,6862.0547138442,44504.006945949,105,14,32,287,116,103,327,49,84,145,197,134,365,208,463
-3798.18362261076,37091.2524621325,33917.947954026,-15719.6298480607,26285.3479752345,-29578.3078605824,18451.6890301582,-8929.52043467991,-16933.0981775105,49274.9903551154,18655.2160189959,-12045.6152619986,38131.1092352293,3159.36973375334,37883.7482885143,7663.60373905486,38227.6510650048,43761.3033728797,24912.0729449102,-48798.236937661,-44723.1296622097,-29367.6819650044,-31115.5015286801,45681.0368364428,-19377.5180499145,-11766.4907677651,-2805.64407871052,32295.0297949472,14330.6136555478,-7572.05318882286,-31308.4990522529,-4205.30241173523,-9269.26044145887,7181.44207587827,41774.5692046801,24858.5664767025,-41742.9210275508,13343.3222102778,26290.0596847559,16950.8639213224,-40874.7662735161,2070.08545480068,-18355.5060489093,19609.3036814159,-33600.9573388004,1220.0474220205,24580.9477956216,-25193.3620880368,23294.392635278,25629.9688942697,53,63,361,13,230,40,105,80,169,149,379,444,150,307,242
32630.6720846432,22284.3568666448,18023.6385926769,11880.6404154405,7568.59813831817,16227.946721661,-2605.13750030992,23236.5747785734,41367.5141954088,-10991.8560662556,45811.0618863192,-40677.0013179962,-7075.79635942882,10628.7214737918,-37731.3698273263,39817.2311971638,5125.73504929015,-45128.2519995816,-35226.4513381644,46657.1912566926,46001.5357080117,-34303.2754740803,-9352.04023565121,40146.7029531017,-23002.5513128733,-5236.66410636011,29614.2303750967,12236.6730006282,33964.6713945293,6252.56850056726,-11064.5855064794,-39937.2817741489,19172.142435076,48523.1062250882,24821.8153830494,-49017.7639274534,-48099.010289005,21266.7941510977,28410.9837325749,18808.8203283967,-1308.31437073123,27236.7921942019,-33319.0419067034,27972.3567517057,-29432.3404037172,-22219.1500987341,-38786.6370861484,-35517.3771650728,12931.5395896731,7605.92388535718,179,356,101,119,211,277,305,38,67,23,107,390,164,317,362
49120.3199868745,16808.5931674845,-8307.79926986778,-4697.88379081043,13191.9148712233,41474.2080029946,-35875.584156736,-34889.4721139662,7670.49628178379,32681.0550607002,48505.5604524747,-24085.4552370211,-31251.7219709365,26431.7085947368,31354.8224731922,-3668.94327406548,-17850.8092278649,47884.4913769709,-49711.2254904388,33220.0690295632,17220.8035216727,-9776.04802373316,19395.4680519029,20058.4448355976,-19279.0350689563,-14010.8693094043,37564.738845527,20050.6318144961,-29220.4235227632,23272.4594304781,38511.9176776565,-9896.24692233179,19526.8568653786,-48192.1313324891,27964.5854992402,-30659.8280843484,-41277.4181165993,-49673.2474566461,-47171.0988887689,48855.9743225432,-33441.5847103323,-11260.909899114,-4037.39482140027,37843.5831862242,-40245.4210884402,-39687.9588658496,-32434.6868568477,-1438.75932370132,-47249.1796467239,-6400.19400588171,23,88,135,86,105,253,266,189,216,382,289,471,230,328,81
2394.76492636088,-32117.2207696292,14288.9807506085,-48983.7397372086,-22179.5996112901,-49309.745225661,45092.4881573766,31523.3276687081,-21209.0725854602,45405.7682185195,3472.26185429743,-16416.3357210089,-19696.8438806195,10062.3976248048,47760.4352516636,-10160.3573126901,39984.5601217554,13232.586385316,-37298.6106382325,-5469.09397512333,-43453.3243812727,-6242.41316614226,32948.044748936,31347.2056506204,8402.19302017781,-35553.2988157348,17225.1562170698,-1048.48952860534,-6165.24072722904,46088.2982461081,9522.0050541887,36827.6705519292,-19823.994153173,-3915.80317852958,-13452.867051934,-11520.7160035809,-8587.4584552596,10357.7907091365,30338.2302677361,-43966.6299754314,-24267.5481521043,-45557.4823980579,41784.0283176213,-26998.8404008598,27013.1463097913,-31025.0243657063,-17650.0731553621,-11522.4152226416,-20421.4743726215,31009.9402435661,88,25,0,350,307,217,358,468,341,291,449,93,42,33,143
42543.6889631448,5049.53548745991,-28591.8548459877,9908.11674704871,33983.6422799811,24642.320036215,38262.6123493787,40960.2531861234,-23313.5139739652,39384.2059352079,40598.0449711056,-12488.778686788,-17924.2935339582,22258.58265307,-26875.6819066079,-39553.8885201609,4211.17203743947,-42736.6187747893,41692.1352125118,49049.5465712949,47913.6144491202,47506.3468894014,4617.52718493027,36642.4693493208,3851.85343060931,31663.8916199154,-42961.7264307501,881.68012407174,23211.9751641718,-44086.501611013,12819.5826689187,45744.6761708148,33207.9260048842,389.308573635746,46315.5493098156,-6124.27907759268,-5797.49950177749,44216.5374518858,41354.2335255123,12161.8185415706,-49825.5862864072,48684.7685730208,-45098.4656599109,30036.1004453839,48471.8659111046,-37045.2919301057,-41312.9110005737,-45235.8254661406,-37905.4660589799,12182.1028796426,270,123,266,211,350,418,115,305,15,337,368,81,23,63,83
23902.1861521925,45987.5078687972,11727.0805784742,10156.8348358472,-7316.50437609259,29967.0794169673,-6256.14539092824,27794.2461183173,39017.8179046525,34100.6255307916,-2335.13795903042,-35374.0344909116,-5799.33006581658,-6478.50548288567,41273.6296851293,15223.638867871,-3711.07438152312,-28817.5988210012,17212.17072533,29428.43836536,-20515.4969310587,42674.4192452944,41233.9173791593,38821.315487955,29067.0725774906,-31828.8510022505,-37552.809483633,27971.3295559863,-39524.8281416661,-38043.3911985039,46066.1542821547,-47860.4900139494,27045.8137945529,21416.146324495,-14503.1452100486,39229.5834016662,35621.5279057663,-41289.6966253472,45531.5345483227,-1323.52438326621,26325.0775242161,2302.361848477,-21807.1511743877,25322.0312839961,-5860.75393276785,-25939.0175227965,26512.5273824879,-46679.6462266224,-35629.9835218441,-13830.0479597123,477,123,370,423,419,292,152,138,264,334,54,364,2,226,169
6743.00561719209,9602.16719862993,17519.114584572,14941.7450961366,13162.2378349663,40779.8941071005,33495.6800914038,25712.3136425643,-13389.8810426789,18328.415745026,38967.1251769614,-18323.011977235,-13811.5233903834,14652.4630120114,17636.7762339147,49170.0005353602,30797.4927922483,-14011.2776645995,-38621.0192548936,-1138.88319318088,44990.8846358517,-19193.5848259295,41762.8651012621,-26954.8698891251,-12728.1061850898,33297.2792588356,-7463.38166506254,-45951.422383714,-5543.52858426419,-36919.984836345,-26023.7927919426,44495.9176591185,48686.8308239219,19059.7256412212,37356.990879639,43028.5661397257,-25946.6908833418,-27444.1929642644,43679.3924744447,-19527.427473009,26379.6113207344,34368.3233994775,31513.4490163779,48233.5947964916,-36937.2170303048,6320.24612905149,1527.53224357899,13118.2546335169,23289.587757949,-44141.7464411788,230,75,123,291,321,237,104,373,185,423,112,332,307,419,31
46877.7662942908,30857.0708752387,10102.3484608767,-15727.9367417779,33346.6981520768,47457.393538529,-17485.6599402941,-9480.24764592171,-34998.4612412302,-32820.3738557664,-47615.0240356633,-21877.459385471,12560.0056392859,-32330.4555456526,22506.5986205818,17807.2815973294,-13918.1758497461,-7331.87199199476,46022.7492817496,-36941.0745790462,-32658.0133223358,36258.2601622939,11854.2000924163,12647.5535657307,25200.9256170531,-9370.43570343079,28266.5768727161,40100.7402566114,-944.729432552202,30272.0515516512,-18197.2836156042,42190.9258298927,11217.4890925808,49269.2473902224,23485.9734726765,10236.4650801703,34335.0971010609,42161.8502831639,38590.8753499479,-35399.5286821766,-48432.3947833457,39185.7140317996,39311.2650291862,-38890.7268786674,-25499.9317724966,22827.3853790205,-33273.259656094,-19056.0780050176,-3888.09161936132,24876.0651146909,444,123,218,288,144,72,417,461,236,192,457,398,337,234,303
32449.9419818922,48453.2354863445,-15369.0495996182,-670.074442511526,-22981.453638544,-38013.6508867777,-13236.0700162078,20190.1080171244,44632.7569769858,-26244.8694431955,-37127.5167459952,32012.3624171821,43882.6545120144,37647.6103556867,18578.9575526426,-7152.24063661489,47100.2979809595,25814.5374626805,-38061.6879032555,-28775.7480731632,-49909.5401146941,6022.72812253618,41047.1645956192,-25605.7742206208,15257.9120789334,-7854.91911860526,8914.65452181943,23204.5721121021,19442.6353284342,-33982.9142831436,-21379.5781607311,11096.1586342133,-13436.2038694288,-23119.6281002482,-7762.41824209219,22897.5800795655,-12515.9470498345,-29921.4021032356,33609.5542362622,45550.562688063,-37625.1295457983,18558.9106885733,29027.5758229961,21686.390312932,36636.4268865161,25658.1351404174,8067.34390519476,-31230.145140986,3364.54550257588,49904.7171185347,265,264,81,241,461,308,400,442,266,330,318,61,214,334,14
45960.9278997884,38592.4447669938,-13559.8631738448,20177.394525353,-9919.92638277229,1896.97634168613,29483.9466004007,6546.09371213752,15083.531459943,-6571.48414112901,24064.0204617028,-15791.0341960451,-21309.5979985667,-24830.988894456,29671.8908286193,15480.1321575878,5551.73244310482,41575.0766694828,-758.430454685542,33111.0154723853,37845.5437823958,4416.22817794003,39386.1143599632,-5731.98766862073,5193.90759718535,3325.4182478529,-2786.4093613431,11578.3068479236,43080.7985481853,2553.02544822091,41801.192941001,-983.082960818938,-34926.0503212287,5110.47805666467,1424.82979352739,39436.4927082967,-48098.5943988174,-19653.3044494407,41076.8565016318,46048.7798099285,-41955.8425315561,1784.42839577457,-47736.0543085542,16668.6841073409,-43427.8588384543,-35314.1364164174,-28634.3477407869,26585.3710785904,-21082.9865580101,8428.16640278423,370,196,259,266,468,216,67,237,16,345,260,27,413,46,119
14634.6065444023,-28616.2996886888,-32851.8923168455,38780.260142949,5425.45924136538,32197.4811688185,-40069.1283757822,8473.63519234494,48221.4568873265,-47493.781524875,-10897.9794763553,37200.2145466778,-25540.0550638641,-14351.5843720392,2962.69833697352,8874.55286050383,26981.9702776687,12974.0149655975,-13868.6598047797,-17621.263032642,35053.6754283391,34227.9598560883,-15470.7174665343,28278.5582693547,35091.9790140008,-6968.25233427011,-46621.1528687916,25518.8044469967,-34484.9224629203,20859.2152917387,30854.657263268,-5524.92018418587,47570.0356675666,-44090.5318843774,-16416.5599297346,-13816.0819788097,24611.565798426,17929.165214446,6804.36083051938,37383.5154492461,-42192.6456856978,-5804.3839499293,-42077.1622047136,-32202.0329458489,-43966.0851558856,-37891.5633817352,-34438.1068191319,11077.6802920962,34035.9095501235,-29547.0413749207,475,345,27,363,418,176,469,54,305,437,348,127,169,229,400
-12042.6514559711,-46536.9938687533,29536.1567918927,-44494.2153843815,-5613.46431673803,13702.2798742926,45178.155766075,-15508.5400732593,-30616.6305990216,-23135.3407586679,-10637.1539053772,-23197.0511659383,42085.3948389995,-19665.4220279359,25463.911319108,24505.4910247788,18012.1019128845,45590.9112580598,-2999.95094520059,23876.7713808585,-16359.1003994015,28797.0869649794,49638.5344429187,21582.9336459532,-7475.13393573876,-49757.8692580818,-31992.6464374275,-21553.2814405827,-44731.8779331833,49039.6200524505,47746.4625887192,-10318.1322685913,20626.3637480424,-24848.9119227141,-38544.1769894991,-29631.0869731085,-33556.1303432899,-28485.4277576175,38104.1226336897,25008.6089969342,9124.50515137254,-11985.8912832981,42086.9701831462,-14531.7356100469,-23998.076018023,-33364.0041247688,9924.61210037456,21997.1759442682,-34149.9318436466,26657.2010679577,307,17,488,65,253,248,249,265,201,468,457,392,95,308,346
-2342.53191196707,-4887.62085968256,-733.308769988929,-40163.804945427,-40961.5877971389,45391.0376899607,-49852.6077089478,20423.3239500645,32874.2594901994,48015.9345094034,10184.8346624112,27543.1767034123,42621.6579675972,46775.9636815928,355.419131823961,14087.0288169766,-29480.0448979645,25511.8437130233,-44122.0231179032,-34012.724114536,-40166.9896625726,3637.12081028648,39026.4966428751,-25536.6595596686,7440.06260279952,16465.941141942,43181.9658789012,-29375.0885423064,10867.6453040973,11043.5169301708,-32690.1072574544,-34808.8432478117,26658.5653189381,3818.41333085323,28675.5705953708,3028.10806644762,-48004.8629913348,-4219.529535294,-28938.2155448156,-12010.9839606902,-387.20534248613,-46815.622117609,1413.98377396256,-11019.274529139,-5303.61859752559,-6156.70537724793,-20848.63200311,9406.64201332157,-47707.2330513681,49395.9974850492,253,226,93,491,189,222,245,264,49,138,322,420,262,265,386
41188.9812500719,-48620.5443221905,-14537.71454519,14978.2785472762,24438.1309987074,44692.6373226851,-20460.4150828585,-33913.632097727,-619.791064647281,-18730.7545741951,-47611.4526815526,10920.8994494494,-19005.877000608,-30770.8438040091,40704.0337537649,367.6186207024,33462.2933076674,2611.11725119932,-16998.8298826882,23147.0715483821,12811.9103521096,-49816.9616127871,-13618.4204788624,23783.2292346297,26825.3952267114,-24321.207584142,9076.40092022789,15218.6212909185,-25705.9215451861,-20841.7702681291,30518.7853570242,37016.9255999238,-32263.7956225782,-1230.01251284975,-2466.41220895922,42720.320120777,8534.20715581113,1702.1372608681,28578.188156118,11785.9955767983,-706.105505834799,-28411.7891439475,-45753.3253198176,8508.0971135393,17515.7505462834,-20309.1676172873,-1521.68189445168,22279.8850575024,9937.03361895681,-17538.1146785683,342,264,457,420,12,400,406,382,24,305,423,468,320,23,207
-48514.6144232127,-2628.92508670907,27506.1199974026,26407.0891236327,-46738.4550697097,46660.5245331986,-45154.5447617566,-49848.6066633242,9077.85361053951,7175.16424433102,-11232.9017091581,-48203.1160368935,-42352.4641750907,-40213.5577026596,-37638.9763426921,43804.1475805194,36546.7029729352,35011.0997930701,-23547.9522342204,-44630.5882809547,-9958.33032554875,-12984.7533366033,28289.6572618745,40781.1867621156,3951.4467528075,9192.33773921803,633.550740045386,42811.9937980734,5830.21964316072,5088.01636006813,-13560.0286725789,-1432.58050971579,-25948.1666501758,-19559.0119542664,-35637.0471965289,-29005.1171481131,29909.7181826101,-7372.71980240439,-8048.84060973069,21040.1174661195,14819.8915946983,-41469.6239397768,29062.7365243289,-30539.147984193,-23851.4860617012,4257.19283138385,-29924.0646367254,40879.001812977,14845.6808490244,24060.9159871188,355,361,242,383,346,114,342,392,3,352,88,246,423,269,78
-34330.6152766038,45119.7090728795,-26319.5192935561,48795.894159784,-7025.74565669787,-43265.5811528048,-5725.9616178604,6200.08521409453,-45510.94277672,11166.3217389069,-44325.3872443175,20151.1447274707,28087.7963798827,19378.9929723245,35222.5217767729,10534.3580621484,-45847.9217305735,31603.0924819638,-25408.2333635048,21438.9527083786,42805.2430831459,-6387.91972552413,-17167.6480686705,34223.2477650557,48427.032230492,-14215.0378287806,-28156.1143291064,30457.351484991,17850.0674432211,4071.05899912374,6187.64948692372,35989.7318606698,40448.8326584785,-35908.9144990103,-1354.39590063768,48201.8434403266,18160.3985562039,-946.735481946838,13098.4515355225,-44171.1425733062,34074.3152729167,29687.6535927844,22811.3294800991,-32687.2708232862,19617.6763775895,42443.6300635125,-40096.7219424689,-37292.1683099099,-1104.74558834385,25131.2093550913,204,351,444,175,396,256,236,229,418,199,252,192,397,257,441
-2843.21234701516,-25104.7721294567,34483.3449014199,-37467.5208584407,-46273.7720525979,-6246.52063398751,28984.6368465099,4648.41249440147,6445.81519814223,40153.8065407817,18957.0563501308,-48424.769306495,-36925.4833627939,-40397.5520467515,-32495.4266259531,13892.3748179702,11419.3025281795,-36786.9529088754,44767.6359396336,-37826.4357700919,38060.5659457452,13320.250489121,-34329.2520372063,47146.6220988457,-39441.4830515652,4805.36796013721,45205.1035940071,-14956.3936897772,-3349.52314764362,40051.6270860716,-21158.8893922211,22821.4624538208,23379.8381059945,-15790.9994530236,40693.8876165123,-8363.61546469474,-20188.4532932975,-31244.783378833,49512.1028673257,6504.790232681,-48285.0155668356,-9819.44595713689,-40460.021332459,41787.3662349211,5554.71465109163,-24742.421712702,-19359.9898571834,26001.6104774763,49326.0360038955,23522.0511591183,307,88,58,438,231,393,65,338,13,53,248,287,218,14,195
