399,5,10
-25751.3441063281,-6827.88281157528,20595.0754248883,-31190.7926804752,170.105236421827,347,146,280,368,257,104,66,209,6,64
-44624.5607791286,49756.0349512189,14512.8786607382,-40537.1130137835,15081.2135949142,235,94,378,205,30,140,76,306,257,164
-5827.79429355761,31160.2580995323,5230.98445077299,-17681.3727238736,29595.4985556127,352,143,288,306,30,393,54,259,94,12
-48671.6799532747,-1434.83301019824,-28189.127021672,26959.6929272335,-26662.6231928433,299,204,183,91,82,211,97,113,114,255
39719.1350973572,39444.7755567393,27236.6213613043,-26588.1997541002,10083.8938434792,391,117,260,17,342,273,8,219,143,4
-30334.1808632368,-36245.3405232935,-27197.167639955,24036.5469624262,-38753.7621616714,167,107,189,151,91,93,122,142,312,113
-40662.9483244907,-10999.5085554715,-12913.5281026595,19281.8413831729,1576.56531959144,255,56,114,211,315,18,274,246,126,47
-19263.310041208,42735.6224998125,39092.8821025695,32407.821336638,33784.0690870234,51,75,270,303,233,389,350,392,229,81
-4394.23331562585,41749.3832416117,35637.6907728261,32797.7549139487,42079.0107998705,303,74,270,51,233,392,81,200,353,102
-39833.0606375245,21357.4011594316,-9756.64501865559,-20663.2065991608,-177.207054464416,235,164,136,62,44,332,94,387,178,271
49538.9727655092,11833.738362194,-18198.0882503265,-19063.0757577251,-22238.8877735612,9,92,377,232,338,344,109,157,397,321
-16790.7166547501,-15671.2109758655,10863.543063499,2302.9798441993,15251.9960748294,315,246,20,12,290,146,393,177,197,361
-20265.3184112078,43602.732668977,41019.5226694482,-17470.1007505574,41729.8803800668,140,200,229,287,209,306,233,69,205,102
-43795.4778680367,-37522.5959339507,40909.8187800882,33184.2510486068,983.945351473551,294,223,247,293,268,120,258,50,275,272
-20175.6028112236,23058.5361505707,9159.44089074378,31029.4790743841,47419.1483802598,40,303,341,203,392,350,335,331,128,75
-45364.8735101819,14647.7432425814,-16742.8592664449,5699.8261278609,-30272.1057902686,387,96,70,299,62,271,97,160,183,371
542.814245770292,33315.1985669295,35306.3629209919,-23703.5966269843,-38881.5016211066,61,319,85,110,101,305,243,304,263,144
26142.5886690113,-10171.7771781225,-5760.21069588349,18056.620230445,-20264.5706631378,24,118,11,109,90,232,310,369,329,149
13106.9999213594,24982.2209360636,40435.5478217944,-26634.6854557615,-10358.1464438273,273,144,83,4,181,380,61,319,286,116
-41010.8349223908,33522.051047813,-46682.0594047873,-4357.46353868881,-7924.43166515079,34,45,271,44,250,108,178,175,76,164
-41913.7576869686,-17753.9602637741,3242.64825001326,-11543.3105488476,-18852.4642349547,280,332,148,368,64,195,387,96,146,365
27724.0536548943,5226.1616858355,21649.7346504382,3860.14386980218,19384.3170932226,379,339,224,127,336,213,179,342,219,348
40513.4744223571,47912.9132433892,-32069.8156178211,49170.3720961955,-40812.8166728501,241,98,383,234,26,125,245,264,364,174
3377.19517670002,4930.85330183028,-16346.7074198937,25522.040167783,-9791.13809629536,182,253,354,197,183,187,84,246,161,170
-39084.5787957541,-16957.6390393397,-31228.7051424733,48045.4849430374,-20481.9195970038,113,211,70,114,299,189,204,183,274,47
32580.8857855598,11947.155517778,-17807.2816817076,-26521.7359337152,-19350.3220973621,77,338,265,377,9,157,130,266,123,109
-16190.2281197828,-13936.3428997797,-9614.32887697933,2855.90885526651,-39443.8869264725,326,278,49,387,365,107,246,62,39,190
-20602.6946973516,25650.9543501944,4856.62998569636,-44856.3946433092,9382.76045642682,136,235,257,302,288,352,76,68,69,67
24631.3427703679,-8609.92513098104,-45126.1407217733,25687.5470984622,-21727.2483755242,359,318,308,214,396,59,42,310,374,329
-48966.3381656604,-765.489561506227,5273.21331789425,10197.976627551,-34477.83790605,387,385,82,87,49,242,194,371,64,70
-45155.2660746778,19474.323313261,-22518.8595162499,35716.8709122209,-49934.1332413888,371,349,29,299,204,70,345,15,183,82
16791.6121573624,47273.3885079784,-25849.8258265888,48827.7139258114,-21640.4582921619,234,364,383,241,89,125,174,264,27,354
10346.798383077,-17224.5039506593,-25685.4820593449,42948.4472425617,5081.08749795998,21,322,230,48,90,3,18,172,33,182
2610.24657955612,33780.3183078576,-34584.0550829926,-9048.50665611847,37090.2191503684,215,320,289,31,105,249,366,259,325,54
22970.9448223228,23907.2227273528,45641.6361008024,-49965.8537781861,-45774.6574667507,305,380,319,83,61,351,144,85,181,243
20725.3485315422,45417.4456379543,43566.13755166,4087.83227630433,40472.1981466327,200,179,336,17,75,117,233,303,270,379
28137.7051799277,-46807.7370496022,31871.4437208244,-29226.9378003941,-36902.5913634834,301,134,276,251,254,384,351,181,22,58
-21202.3024385829,-14313.1013817458,22826.1847822834,-28071.641181757,33372.8948123066,346,209,66,147,184,13,218,177,67,284
19253.1986386519,16265.3834287214,-32418.827172447,-17419.3737265778,30046.8374899062,31,320,266,100,215,259,262,191,282,54
5666.98349640126,-21849.8440851509,-13962.9022957546,-40405.0583392416,41788.0091998639,115,346,311,168,132,173,236,57,0,32
-10347.9207418407,-26961.6932682536,-31121.0027358395,24753.3661738303,-36269.6341554123,72,59,167,151,326,93,48,42,312,183
-43840.9332946035,21112.8551180325,-49880.1603159957,24850.8957393292,473.231755744862,34,175,271,216,86,204,126,45,44,299
28017.5531491174,12457.2916993309,-18358.0486267457,4329.94330851088,-9504.15198827027,269,185,369,11,264,9,344,84,232,161
-16241.6135947955,9060.86529196359,19961.6986397055,-16186.7683475947,-32642.7838465283,263,64,146,49,62,207,212,163,243,83
10786.5907262946,16043.7966312602,12525.518017904,33233.3661620528,7518.36124678535,1,224,170,187,231,381,192,248,316,182
24125.4049502218,-45244.5326886134,4306.21753438516,5257.21780259575,10621.7932572783,314,166,300,118,188,53,330,132,36,238
-39518.67580265,-15121.5191489941,-6096.27966123309,45754.3116962021,-28555.4259584022,91,122,211,274,70,299,183,371,114,120
-37211.1620217005,-4865.94196442568,-21257.2732517457,39283.3319318002,1993.22550564382,211,274,56,255,73,18,126,91,47,299
4954.01070151979,-25909.5002879889,165.910674669023,-14349.6382872996,48918.5809639387,168,236,238,106,361,132,54,267,393,346
-1477.05914150407,21504.5013296176,26154.6185669647,4640.18929918872,-1008.48375866055,187,197,231,227,313,1,224,334,379,248
39047.5679184438,35618.2292006288,26240.8048788714,-15331.8248745051,19487.3211187083,391,71,342,17,336,219,143,260,8,213
29896.0278812879,-21849.2304881447,7605.59014965571,12280.279065913,-8857.81726122351,84,314,112,166,300,24,290,11,384,188
23434.108369597,23105.0829723741,24766.2837641716,29662.4685308396,-46522.3259900253,171,324,7,174,38,277,372,11,264,26
-44866.8113887629,-36223.7107480484,14553.4505981322,24587.490154065,-20716.8444031465,122,293,80,113,275,158,96,87,385,247
-42711.4700901024,33672.2781749718,-37678.0481675494,-37446.376864518,30144.1737777535,328,44,60,366,30,235,333,289,178,76
-41147.254032528,-36139.828425764,439.786009276664,32239.400675902,-15349.8009436923,120,158,113,2,189,386,73,56,255,72
29835.0864113952,8820.93853894936,-15273.8687278366,-47484.9498571498,-41668.4055176128,338,202,377,92,55,130,5,58,37,243
44300.8139570703,-13384.3199545062,-40785.2315194896,-8557.11190759684,1110.63709428598,357,157,232,266,296,375,65,309,109,300
18371.5572408358,30675.9544661106,-35215.0531967481,23140.7467972937,-13316.6592147713,364,234,161,137,264,269,383,109,318,98
-36791.7044286437,378.07857761559,-30183.0298933598,28137.4000275963,23947.9504887487,162,150,114,56,255,73,20,335,34,175
22272.4539656766,-1040.56612766458,17227.0237457429,-13271.4084868631,2474.01639419948,213,12,88,290,317,286,219,297,138,273
-38964.6519357651,37704.8723385044,-6848.88170981091,24486.7856241673,30452.0877458731,203,335,206,240,156,216,81,333,350,341
-38250.7147848167,-14685.8187061044,19440.3909684554,39226.7188231107,31691.1179049531,237,223,258,2,275,343,20,341,18,350
14071.7922965926,-5055.64434282517,-24321.5436729852,-25739.661372033,-31052.8518314561,278,58,157,37,92,214,22,377,338,355
-17118.5785243197,46353.0286843427,-49024.135011484,-37040.302416246,-37630.6543135637,19,362,355,250,221,202,164,86,163,14
15381.2022595774,-45770.2202085457,3228.30710608887,-27493.2117872087,32099.6478991022,168,173,145,115,238,106,395,267,112,32
24913.1463103519,47295.8334140635,-22060.8034747035,-14998.6080999234,13789.7620011436,259,320,31,215,185,143,269,105,100,390
8318.57314548761,-31079.3156877624,44623.0153519927,-21291.5386853824,-48388.0198117785,351,103,301,254,251,305,337,380,384,368
24003.2327987778,16712.0300040075,40644.3266510002,42748.8007179428,39595.4627639733,10,139,192,179,75,348,339,379,198,303
-26517.3085252096,8643.96146789179,-10731.5424025888,-44868.6243183204,1537.50571199789,94,6,76,332,235,257,67,302,207,62
23495.7541696052,17511.2416405115,-47514.4766155128,9266.67552063866,4452.19383462468,269,125,185,282,318,109,31,369,367,105
47059.8525086615,-13897.7950805339,17143.679657246,-33710.1099782268,10644.2208248527,317,176,213,394,296,219,145,261,127,181
36693.0291751916,12027.8427071085,33717.0635377054,33840.576967303,26043.6217840179,10,135,339,179,379,192,88,348,224,111
-41376.5470136504,31115.0885100285,47149.9638311263,-33243.9069788729,35534.68718769,79,209,287,229,66,68,218,205,378,352
-13356.3383680801,-48074.2522585859,-44306.7114564752,220.061540947267,-11713.1551668238,165,59,363,373,28,167,107,189,196,48
-13080.1195669982,-41612.64917171,-4967.6187266547,49932.9479025719,-41535.0811382775,312,72,107,113,151,167,122,53,149,158
18502.8472661609,47480.166718489,8247.03017362871,-14459.2848732119,23387.3298781272,259,391,117,69,288,133,398,71,336,31
9794.16353838891,15134.9532415353,18663.7814496303,-45292.2290451166,-16801.0667375569,154,243,273,319,302,85,257,181,380,55
28936.3943641905,-26876.2183835648,21943.2752595998,-28633.9414879201,33974.9534874645,267,238,168,317,132,138,394,115,311,219
-13234.7081562123,-9650.88568754101,15004.0751925391,-10216.0875897295,-12827.6691983443,49,246,64,290,197,67,110,368,12,251
-29397.2140494805,-37797.948174787,22691.4550912652,-16633.1819619705,32821.5270033629,13,210,184,104,50,63,388,361,295,284
-41333.3452604468,-23156.1178602717,-12615.2334160018,-27039.7468031802,-32348.137103844,332,280,356,87,16,207,365,376,195,368
27193.3917099107,-24215.3829887395,8158.20832128658,43612.0177502068,-37048.0138965333,24,310,84,53,42,312,329,118,298,370
-29432.547853524,-16833.4761257371,-38388.14872206,18318.8784699983,37988.3582417879,126,162,201,41,20,56,153,367,46,47
-11172.8368952198,-34776.5987137054,-44234.5638785128,46211.3795722863,-45592.0871532303,167,107,72,142,48,91,42,59,396,359
5177.85319572275,-15199.2340283887,47976.5223975987,-6202.68223672019,18672.0018480803,297,330,339,379,267,286,209,334,88,127
-27104.67479769,-37834.1545692274,-21517.6273139382,44033.6654420907,23377.2904933592,46,386,322,47,18,158,2,56,21,150
14194.0620399187,38415.305774966,9497.42988095963,-49416.5675427629,-6282.75627553415,288,144,302,55,273,319,260,94,85,257
-1551.96276018196,-40572.1609935854,46216.103101126,11030.7030069875,-12016.1083092372,330,340,292,293,297,294,159,247,186,251
-34815.4474883733,43004.0626107489,-31422.1736591422,30107.575696612,47965.7439846574,240,128,333,203,175,249,162,335,289,40
28193.1966588002,-10098.0030965445,-30696.0184022973,-26701.8466586352,-10100.6577388371,130,266,92,377,124,265,58,338,296,232
-39939.3677637579,-45259.8537970849,-15835.5895354858,43246.8675920979,-5981.30857306324,386,122,189,47,2,153,56,196,91,113
-20593.3666241372,-15762.649683926,43289.789581808,26326.2775333742,-34319.2112455604,186,247,385,293,242,222,268,155,49,64
-26262.6980294421,23596.6158880164,-10933.2463382404,32644.9539702682,-17396.5715933581,345,183,217,349,216,354,299,27,170,211
3087.22570279284,29468.2157333805,-22678.3292000037,7346.35886048661,-18593.8071326535,253,364,125,185,269,264,250,109,90,163
-40850.1268660588,4490.58982446715,-34805.2920153156,29258.1664120226,39450.0663904255,126,150,341,175,335,156,20,366,40,114
-9468.45801194087,18622.3462984041,-10289.1157256548,-17095.8804160752,-25297.582073596,62,14,253,212,263,161,110,387,243,221
-39515.3752884243,39363.2695933602,-12527.7533048757,-27653.8023874148,-18932.0984087351,76,235,62,163,178,212,263,207,19,136
-38771.6037843973,-44520.8210080268,-36888.5292956995,-18761.3657980746,-9113.1091957829,373,356,141,196,226,148,28,201,365,32
28442.7890743913,-19633.8620282984,-6495.92821043732,8452.34785285556,20801.0894064053,33,191,188,314,112,369,283,118,238,290
-20842.9682093069,-45380.8443668452,-40848.6832787389,32991.4141021523,-35636.2404940508,72,151,107,189,48,59,142,91,141,158
10353.3438750887,-30452.3236366202,11462.6958012946,-20953.7508452732,37132.2066573022,115,132,238,145,267,173,106,346,361,104
46442.2667215901,22016.5802516526,-48902.0907709188,-9744.56079368775,-41684.410324654,355,77,26,377,92,214,362,308,232,245
-6751.5006029639,22175.3273499297,7326.03832633724,36205.7298433146,-3826.21616318687,231,187,1,111,248,182,381,228,354,160
19475.219461794,37779.9071151527,28972.9858025762,11473.95502164,-46961.0976338849,324,119,277,61,7,174,291,83,313,264
25809.9275289454,8243.29644874104,-26463.3226849131,49118.7788329793,25320.0532708854,230,252,327,358,25,99,21,33,369,3
-6735.76738528995,-42931.566461335,-5198.02865359491,-29630.1124814378,20004.2669529619,32,132,168,106,115,346,147,13,236,210
15549.8039803537,42274.4570189092,6935.8183284932,32720.9084946655,-28548.7753836009,264,119,171,324,98,170,248,26,1,364
-39024.4949276948,30037.2092351107,-43859.8557709153,17586.1618952774,17990.4685523419,34,108,44,333,271,216,366,86,126,162
43375.9848385332,-21405.3143579637,-371.111436011517,-25105.0529960192,5729.26806899287,296,138,300,317,213,127,58,314,157,145
-31253.9193578313,4366.32328413619,14231.5234585298,-2421.43734304674,35067.8902590103,287,284,341,78,256,393,66,209,20,104
-23382.1161092361,48477.623697061,-27873.4269872895,-10092.4773273208,5856.54918028856,44,86,235,271,250,215,45,333,30,76
29783.0260211597,21567.8067126621,33705.6445531881,9943.82490914121,40177.3664047563,336,379,102,88,139,339,342,10,224,135
-1239.62245660763,33896.959733,47107.5231442513,30052.2765803851,-8048.22959868149,313,334,192,227,116,1,270,233,222,187
26895.8264058869,-6673.94389920517,34637.2887693173,-39493.1228708829,-14187.1647210964,380,261,273,251,317,144,213,397,127,85
-10399.3254782125,-2937.52843934593,599.945589054827,32144.2194126392,-1101.24826205137,18,315,187,90,197,170,211,246,274,21
-22706.1205876309,6071.34110445561,-22112.4388854769,34108.6330045423,-24403.7858997809,299,211,27,345,160,204,70,349,326,90
-46276.5365929672,-23090.8456469002,24661.7221828201,-14549.3755599561,42916.9268992397,284,147,256,13,104,218,66,177,50,295
17329.4914108653,24901.8467641946,-26306.961588713,-6993.05373841665,-3324.31857895643,269,109,31,259,161,266,137,133,362,92
-7043.5540748147,388.777346048861,45734.5281619123,7223.92184126846,-24599.2149443055,159,227,286,385,64,49,116,110,334,146
-4826.07650952644,14680.966627278,12026.0036077771,20082.4730771237,-6878.15527219261,197,231,1,170,116,111,182,49,248,227
10985.7169290216,-19225.4417969059,10026.2145507628,24246.975698728,20253.0011252343,36,348,166,198,340,33,78,224,182,112
-44059.6703141723,-36127.5363921855,-32739.5498352331,25788.4150620785,-9767.01320133986,47,196,56,158,91,72,122,386,73,255
-18418.8561661134,-2442.70662024371,-40965.3261856775,-11087.1236430773,-31815.9921334312,39,226,326,93,278,62,163,130,14,355
27272.2130862935,-13754.0719181254,-24473.7797356411,-7069.75150001625,35625.1116146682,309,0,357,166,279,283,105,325,266,282
19643.2989006095,28811.3428398547,35857.053125921,45634.4657500659,8420.12245365985,111,1,139,180,135,270,10,339,316,170
-37466.781889082,28029.582084411,41106.7053397794,7297.13672704843,-12642.1217320102,227,313,205,385,304,208,194,116,334,186
-36984.8549610576,16851.2214253545,19963.3767225763,34972.2054218674,-27830.5453231602,385,222,217,371,160,208,227,275,242,96
-40764.7661280798,-36649.6140338688,22518.2355023387,-22365.4683701777,-28100.5882288166,368,376,23,280,87,64,16,365,388,148
-49217.9706430665,-47844.4112796503,-27011.3921142504,12232.361515245,2223.24430255,189,47,56,158,165,201,386,122,73,373
-7689.06148358335,5984.07058725096,7605.34563213544,8836.16846135389,-6657.72865122385,187,246,49,253,231,116,290,182,146,315
15557.3174937914,-19918.0981930511,31062.8105007939,46346.8465806992,24130.3988298553,348,36,188,340,10,258,292,139,135,339
22292.2524692024,43940.9713873458,-9615.66316159344,-41409.7305032749,-42955.0367671589,202,321,55,221,123,243,154,92,355,5
3120.92935824388,48090.3636046859,48843.9267199745,49.8891603950542,34733.3436397182,102,233,79,336,270,75,303,74,179,379
-39118.2061726955,-21337.9611105741,-41000.1185013112,2158.96764980549,17988.0234557907,226,150,56,126,47,196,73,255,373,189
13176.6373528489,30082.0286951535,-17905.8967352239,-40983.3997831036,-36334.847810142,199,123,355,221,243,92,55,163,265,338
-37350.0134670697,39611.1351432604,1140.89388191779,40466.6479690125,35840.2188578687,128,335,392,81,240,350,206,156,228,341
-36569.6695686425,9752.65768178296,-43939.3633431758,38438.893850986,-30016.5875332925,299,27,70,183,29,97,91,345,108,349
-40140.5907289002,38401.673572382,22568.7923545844,-6101.03331944098,10733.9921764212,193,229,68,235,306,378,227,206,233,76
-35797.2751568072,44373.1541195791,5655.5748561992,28172.2612917166,4304.49836543881,128,216,248,231,228,203,160,217,354,170
-33174.8701508472,4915.80874199027,2935.99024812566,-35153.4977056592,-33767.5307967497,212,263,280,332,16,110,337,62,148,163
-30375.1077743045,22838.6824594357,32998.2432033195,11981.5927260871,-49434.6931873154,242,385,304,194,193,291,110,222,227,186
-18252.0224850565,7675.82978580098,35875.9034071804,-23937.6320605579,27148.5147165409,104,66,177,287,67,140,352,218,79,152
-18357.1000853709,-47414.252891686,28902.8923313949,-5434.37885604248,26478.755625534,147,50,63,361,13,78,388,104,184,168
-28243.6690577179,-5346.90217151857,-18216.6946273772,34399.9511474936,-7893.06476381181,114,274,255,183,299,73,56,18,182,91
-24895.8153984264,14630.1957350656,-4779.25462370183,-30379.5081268748,-44318.6819026368,263,207,163,14,243,62,110,332,337,280
39292.2405285977,2120.29526724183,25222.7970049942,-19614.8377222348,8574.69952342278,219,127,138,342,317,273,88,394,261,181
20322.3224556291,-12768.7339220488,-39013.8294249314,-1670.54322657144,-32584.4755565969,59,130,95,308,232,157,278,24,359,377
5573.79427193866,43713.4666341562,-39025.7631406096,-16218.7956128976,22861.066056631,320,100,31,259,133,105,390,178,185,289
-31556.6332242347,32953.2824526515,-23011.6336295599,29848.5829521549,3429.10499410292,354,271,160,34,175,206,108,128,345,45
-28796.9157467679,34908.5479954455,2463.73453963109,48748.7575189353,-24693.5712248587,345,349,160,194,371,170,206,15,222,183
-42265.3191887323,-12746.5760100461,47265.1076977497,-34095.2445277606,41705.6748285585,184,104,66,284,209,147,295,13,287,140
41380.0410779568,9318.45752184904,21040.8685278169,-26312.0216773945,25819.4529715416,342,213,8,138,317,117,4,336,88,267
20671.5217696931,37255.2564647559,-18814.0054852467,20223.663266789,38703.0732228013,239,353,25,325,316,283,381,252,358,31
5778.89667548762,43350.1608507105,-20854.2872352273,-12452.8337302453,-43120.1828896283,14,245,202,355,161,291,199,163,26,250
-18657.1010063409,16846.4274361376,35035.7337374621,47370.4902674984,-31647.180447216,194,217,159,180,385,208,227,242,170,275
-33379.6437097849,-29322.3542064895,41164.7424007853,47230.5555688457,23707.2654586589,258,294,237,129,343,80,272,292,50,268
12249.7259279895,15385.0592062588,13927.6147276064,14369.8049421405,19671.4852649722,111,88,379,1,339,316,283,116,231,187
